,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,date,change,changePercent
2017-01-27,228.97,229.59,228.76,229.42,SPY,59711118,HISTORICAL_PRICES,SPY,,1648509785000,0.6167914136421409,0.6167914136421409,229.42,228.97,229.59,228.76,59711118,209.3237,208.9131,209.4788,208.7215,59711118,"Jan 27, 17",-0.36000000000001364,-0.0016
2017-01-30,227.55,228.2,226.41,228.17,SPY,79737252,HISTORICAL_PRICES,SPY,,1648509446000,0.6067645812738314,0.6067645812738314,228.17,227.55,228.2,226.41,79737252,208.1832,207.6175,208.2105,206.5773,79737252,"Jan 30, 17",-1.4199999999999875,-0.0062
2017-01-31,227.53,227.6,226.32,226.98,SPY,75880805,HISTORICAL_PRICES,SPY,,1648509692000,0.6066233582827284,0.6066233582827284,226.98,227.53,227.6,226.32,75880805,207.0974,207.5992,207.6631,206.4952,75880805,"Jan 31, 17",-0.020000000000010232,-0.0001
2017-02-01,227.62,228.59,226.94,228.255,SPY,79117651,HISTORICAL_PRICES,SPY,,1648509712000,0.6072588617426917,0.6072588617426917,228.255,227.62,228.59,226.94,79117651,208.2607,207.6813,208.5664,207.0609,79117651,"Feb 1, 17",0.09000000000000341,0.0004
2017-02-02,227.77,228.1,226.82,227.2,SPY,69657560,HISTORICAL_PRICES,SPY,,1648509628000,0.6083180341759639,0.6083180341759639,227.2,227.77,228.1,226.82,69657560,207.2981,207.8182,208.1193,206.9514,69657560,"Feb 2, 17",0.15000000000000568,0.0007
2017-02-03,229.34,229.55,228.46,228.82,SPY,80563168,HISTORICAL_PRICES,SPY,,1648509538000,0.6194040389775455,0.6194040389775455,228.82,229.34,229.55,228.46,80563168,208.7762,209.2507,209.4423,208.4478,80563168,"Feb 3, 17",1.5699999999999932,0.0069
2017-02-06,228.93,229.326,228.54,228.87,SPY,57790108,HISTORICAL_PRICES,SPY,,1648509765000,0.616508967659935,0.616508967659935,228.87,228.93,229.326,228.54,57790108,208.8218,208.8766,209.2379,208.5208,57790108,"Feb 6, 17",-0.4099999999999966,-0.0018
2017-02-07,228.94,229.6556,228.72,229.38,SPY,57931151,HISTORICAL_PRICES,SPY,,1648509393000,0.6165795791554864,0.6165795791554864,229.38,228.94,229.6556,228.72,57931151,209.2872,208.8857,209.5386,208.685,57931151,"Feb 7, 17",0.009999999999990905,0
2017-02-08,229.24,229.39,228.31,228.61,SPY,51566218,HISTORICAL_PRICES,SPY,,1648509785000,0.6186979240220308,0.6186979240220308,228.61,229.24,229.39,228.31,51566218,208.5846,209.1594,209.2963,208.3109,51566218,"Feb 8, 17",0.30000000000001137,0.0013
2017-02-09,230.6,230.95,229.52,229.56,SPY,65955245,HISTORICAL_PRICES,SPY,,1648509538000,0.6283010874170314,0.6283010874170314,229.56,230.6,230.95,229.52,65955245,209.4514,210.4003,210.7196,209.4149,65955245,"Feb 9, 17",1.3599999999999852,0.0059
2017-02-10,231.51,231.77,230.6216,231,SPY,66015892,HISTORICAL_PRICES,SPY,,1648509712000,0.6347267335122156,0.6347267335122156,231,231.51,231.77,230.6216,66015892,210.7653,211.2306,211.4678,210.42,66015892,"Feb 10, 17",0.9099999999999966,0.0039
2017-02-13,232.77,233.07,232.05,232.08,SPY,55182050,HISTORICAL_PRICES,SPY,,1648509418000,0.6436237819517018,0.6436237819517018,232.08,232.77,233.07,232.05,55182050,211.7507,212.3802,212.6539,211.7233,55182050,"Feb 13, 17",1.2600000000000193,0.0054
2017-02-14,233.7,233.71,232.16,232.56,SPY,71108983,HISTORICAL_PRICES,SPY,,1648509765000,0.6501906510379889,0.6501906510379889,232.56,233.7,233.71,232.16,71108983,212.1886,213.2288,213.2379,211.8237,71108983,"Feb 14, 17",0.9299999999999784,0.004
2017-02-15,234.92,235.14,233.39,233.45,SPY,86785826,HISTORICAL_PRICES,SPY,,1648509648000,0.6588052534952689,0.6588052534952689,233.45,234.92,235.14,233.39,86785826,213.0007,214.3419,214.5426,212.9459,86785826,"Feb 15, 17",1.2199999999999989,0.0052
2017-02-16,234.72,235.155,233.85,234.96,SPY,84722437,HISTORICAL_PRICES,SPY,,1648509692000,0.6573930235842395,0.6573930235842395,234.96,234.72,235.155,233.85,84722437,214.3784,214.1594,214.5563,213.3656,84722437,"Feb 16, 17",-0.19999999999998863,-0.0009
2017-02-17,235.09,235.09,233.93,233.95,SPY,77204104,HISTORICAL_PRICES,SPY,,1648509489000,0.6600056489196441,0.6600056489196441,233.95,235.09,235.09,233.93,77204104,213.4569,214.497,214.497,213.4386,77204104,"Feb 17, 17",0.37000000000000455,0.0016
2017-02-21,236.49,236.69,235.51,235.52,SPY,88946051,HISTORICAL_PRICES,SPY,,1648509538000,0.6698912582968507,0.6698912582968507,235.52,236.49,236.69,235.51,88946051,214.8893,215.7744,215.9568,214.8802,88946051,"Feb 21, 17",1.4000000000000057,0.006
2017-02-22,236.28,236.54,235.83,236.02,SPY,62115185,HISTORICAL_PRICES,SPY,,1648509729000,0.6684084168902696,0.6684084168902696,236.02,236.28,236.54,235.83,62115185,215.3455,215.5828,215.82,215.1722,62115185,"Feb 22, 17",-0.21000000000000796,-0.0009
2017-02-23,236.44,236.9,235.56,236.88,SPY,74615902,HISTORICAL_PRICES,SPY,,1648509729000,0.6695382008190933,0.6695382008190933,236.88,236.44,236.9,235.56,74615902,216.1302,215.7287,216.1485,214.9258,74615902,"Feb 23, 17",0.1599999999999966,0.0007
2017-02-24,236.74,236.7932,235.41,235.46,SPY,82381612,HISTORICAL_PRICES,SPY,,1648509393000,0.6716565456856376,0.6716565456856376,235.46,236.74,236.7932,235.41,82381612,214.8346,216.0025,216.051,214.789,82381612,"Feb 24, 17",0.30000000000001137,0.0013
2017-02-27,237.11,237.31,236.35,236.64,SPY,56515440,HISTORICAL_PRICES,SPY,,1648509446000,0.6742691710210422,0.6742691710210422,236.64,237.11,237.31,236.35,56515440,215.9112,216.3401,216.5225,215.6466,56515440,"Feb 27, 17",0.37000000000000455,0.0016
2017-02-28,236.47,236.95,236.015,236.67,SPY,96961938,HISTORICAL_PRICES,SPY,,1648509596000,0.6697500353057477,0.6697500353057477,236.67,236.47,236.95,236.015,96961938,215.9386,215.7561,216.1941,215.341,96961938,"Feb 28, 17",-0.6400000000000148,-0.0027
2017-03-01,239.78,240.32,238.37,238.39,SPY,149158170,HISTORICAL_PRICES,SPY,,1648509446000,0.6931224403332862,0.6931224403332862,238.39,239.78,240.32,238.37,149158170,217.5079,218.7762,219.2689,217.4897,149158170,"Mar 1, 17",3.3100000000000023,0.014
2017-03-02,238.27,239.57,238.21,239.56,SPY,70245978,HISTORICAL_PRICES,SPY,,1648509628000,0.6824601045050135,0.6824601045050135,239.56,238.27,239.57,238.21,70245978,218.5754,217.3984,218.5846,217.3437,70245978,"Mar 2, 17",-1.509999999999991,-0.0063
2017-03-03,238.42,238.61,237.73,238.17,SPY,81974300,HISTORICAL_PRICES,SPY,,1648509712000,0.6835192769382854,0.6835192769382854,238.17,238.42,238.61,237.73,81974300,217.3072,217.5353,217.7087,216.9057,81974300,"Mar 3, 17",0.14999999999997726,0.0006
2017-03-06,237.71,238.12,237.01,237.5,SPY,55391533,HISTORICAL_PRICES,SPY,,1648509538000,0.6785058607541308,0.6785058607541308,237.5,237.71,238.12,237.01,55391533,216.6959,216.8875,217.2616,216.2488,55391533,"Mar 6, 17",-0.7099999999999795,-0.003
2017-03-07,237,237.77,236.76,237.36,SPY,65103737,HISTORICAL_PRICES,SPY,,1648509446000,0.6734924445699759,0.6734924445699759,237.36,237,237.77,236.76,65103737,216.5682,216.2397,216.9422,216.0207,65103737,"Mar 7, 17",-0.710000000000008,-0.003
2017-03-08,236.56,237.64,236.4,237.34,SPY,78168795,HISTORICAL_PRICES,SPY,,1648509596000,0.670385538765711,0.670385538765711,237.34,236.56,237.64,236.4,78168795,216.5499,215.8382,216.8236,215.6923,78168795,"Mar 8, 17",-0.4399999999999977,-0.0019
2017-03-09,236.86,237.24,235.74,236.7,SPY,90683918,HISTORICAL_PRICES,SPY,,1648509765000,0.6725038836322553,0.6725038836322553,236.7,236.86,237.24,235.74,90683918,215.966,216.112,216.4587,215.0901,90683918,"Mar 9, 17",0.30000000000001137,0.0013
2017-03-10,237.69,238.02,236.59,237.97,SPY,81991652,HISTORICAL_PRICES,SPY,,1648509393000,0.6783646377630278,0.6783646377630278,237.97,237.69,238.02,236.59,81991652,217.1247,216.8693,217.1703,215.8656,81991652,"Mar 10, 17",0.8299999999999841,0.0035
2017-03-13,237.81,237.86,237.24,237.62,SPY,57256824,HISTORICAL_PRICES,SPY,,1648509526000,0.6792119757096455,0.6792119757096455,237.62,237.81,237.86,237.24,57256824,216.8054,216.9787,217.0244,216.4587,57256824,"Mar 13, 17",0.12000000000000455,0.0005
2017-03-14,236.9,237.24,236.19,237.18,SPY,59880778,HISTORICAL_PRICES,SPY,,1648509785000,0.6727863296144613,0.6727863296144613,237.18,236.9,237.24,236.19,59880778,216.4039,216.1485,216.4587,215.5006,59880778,"Mar 14, 17",-0.9099999999999966,-0.0038
2017-03-15,238.95,239.44,237.29,237.56,SPY,96081750,HISTORICAL_PRICES,SPY,,1648509489000,0.6872616862025136,0.6872616862025136,237.56,238.95,239.44,237.29,96081750,216.7506,218.0189,218.466,216.5043,96081750,"Mar 15, 17",2.049999999999983,0.0087
2017-03-16,238.48,239.2,238.1,239.11,SPY,78343951,HISTORICAL_PRICES,SPY,,1648509418000,0.6839429459115943,0.6839429459115943,239.11,238.48,239.2,238.1,78343951,218.1649,217.5901,218.247,217.2433,78343951,"Mar 16, 17",-0.46999999999999886,-0.002
2017-03-17,237.03,237.97,237.03,237.75,SPY,89002111,HISTORICAL_PRICES,SPY,,1648509377000,0.6737042790566303,0.6737042790566303,237.75,237.03,237.97,237.03,89002111,217.8678,217.208,218.0694,217.208,89002111,"Mar 17, 17",-1.4499999999999886,-0.0061
2017-03-20,236.77,237.36,236.32,237.03,SPY,52536979,HISTORICAL_PRICES,SPY,,1648509393000,0.6718683801722921,0.6718683801722921,237.03,236.77,237.36,236.32,52536979,217.208,216.9698,217.5104,216.5574,52536979,"Mar 20, 17",-0.2599999999999909,-0.0011
2017-03-21,233.73,237.61,233.58,237.47,SPY,131809275,HISTORICAL_PRICES,SPY,,1648509692000,0.6504024855246433,0.6504024855246433,237.47,233.73,237.61,233.58,131809275,217.6112,214.184,217.7395,214.0465,131809275,"Mar 21, 17",-3.0400000000000205,-0.0128
2017-03-22,234.28,234.61,233.05,233.77,SPY,97569204,HISTORICAL_PRICES,SPY,,1648509785000,0.6542861177799746,0.6542861177799746,233.77,234.28,234.61,233.05,97569204,214.2207,214.688,214.9904,213.5609,97569204,"Mar 22, 17",0.5500000000000114,0.0024
2017-03-23,234.03,235.34,233.6,234,SPY,100410277,HISTORICAL_PRICES,SPY,,1648509596000,0.6525208303911877,0.6525208303911877,234,234.03,235.34,233.6,100410277,214.4314,214.4589,215.6594,214.0649,100410277,"Mar 23, 17",-0.25,-0.0011
2017-03-24,233.86,235.04,232.96,234.38,SPY,112504853,HISTORICAL_PRICES,SPY,,1648509596000,0.6513204349668127,0.6513204349668127,234.38,233.86,235.04,232.96,112504853,214.7796,214.3031,215.3844,213.4784,112504853,"Mar 24, 17",-0.1699999999999875,-0.0007
2017-03-27,233.62,233.92,231.61,231.93,SPY,87454452,HISTORICAL_PRICES,SPY,,1648509765000,0.6496257590735771,0.6496257590735771,231.93,233.62,233.92,231.61,87454452,212.5345,214.0832,214.3581,212.2413,87454452,"Mar 27, 17",-0.2400000000000091,-0.001
2017-03-28,235.32,235.81,233.14,233.27,SPY,93483915,HISTORICAL_PRICES,SPY,,1648509418000,0.661629713317328,0.661629713317328,233.27,235.32,235.81,233.14,93483915,213.7625,215.641,216.0901,213.6433,93483915,"Mar 28, 17",1.6999999999999886,0.0073
2017-03-29,235.54,235.81,234.725,234.99,SPY,61950354,HISTORICAL_PRICES,SPY,,1648509628000,0.6631831662194604,0.6631831662194604,234.99,235.54,235.81,234.725,61950354,215.3386,215.8426,216.0901,215.0958,61950354,"Mar 29, 17",0.21999999999999886,0.0009
2017-03-30,236.29,236.52,235.27,235.47,SPY,56737890,HISTORICAL_PRICES,SPY,,1648509692000,0.6684790283858211,0.6684790283858211,235.47,236.29,236.52,235.27,56737890,215.7785,216.5299,216.7407,215.5952,56737890,"Mar 30, 17",0.75,0.0032
2017-03-31,235.74,236.51,235.68,235.9,SPY,73733094,HISTORICAL_PRICES,SPY,,1648509489000,0.66459539613049,0.66459539613049,235.9,235.74,236.51,235.68,73733094,216.1725,216.0259,216.7315,215.9709,73733094,"Mar 31, 17",-0.549999999999983,-0.0023
2017-04-03,235.33,236.03,233.91,235.8,SPY,85546486,HISTORICAL_PRICES,SPY,,1648509418000,0.6617003248128795,0.6617003248128795,235.8,235.33,236.03,233.91,85546486,216.0809,215.6502,216.2917,214.3489,85546486,"Apr 3, 17",-0.4099999999999966,-0.0017
2017-04-04,235.48,235.58,234.555,235,SPY,56466195,HISTORICAL_PRICES,SPY,,1648509489000,0.6627594972461516,0.6627594972461516,235,235.48,235.58,234.555,56466195,215.3478,215.7877,215.8793,214.94,56466195,"Apr 4, 17",0.14999999999997726,0.0006
2017-04-05,234.78,237.39,234.54,236.26,SPY,108800604,HISTORICAL_PRICES,SPY,,1648509446000,0.6578166925575484,0.6578166925575484,236.26,234.78,237.39,234.54,108800604,216.5024,215.1462,217.5379,214.9263,108800604,"Apr 5, 17",-0.6999999999999886,-0.003
2017-04-06,235.44,236.04,234.425,234.94,SPY,69135757,HISTORICAL_PRICES,SPY,,1648509765000,0.6624770512639457,0.6624770512639457,234.94,235.44,236.04,234.425,69135757,215.2928,215.751,216.3008,214.8209,69135757,"Apr 6, 17",0.6599999999999966,0.0028
2017-04-07,235.2,236,234.64,235.15,SPY,74412311,HISTORICAL_PRICES,SPY,,1648509538000,0.6607823753707103,0.6607823753707103,235.15,235.2,236,234.64,74412311,215.4852,215.5311,216.2642,215.0179,74412311,"Apr 7, 17",-0.2400000000000091,-0.001
2017-04-10,235.34,236.255,234.73,235.36,SPY,67615302,HISTORICAL_PRICES,SPY,,1648509538000,0.661770936308431,0.661770936308431,235.36,235.34,236.255,234.73,67615302,215.6777,215.6594,216.4978,215.1004,67615302,"Apr 10, 17",0.14000000000001478,0.0006
2017-04-11,235.06,235.18,233.34,234.9,SPY,88045276,HISTORICAL_PRICES,SPY,,1648509526000,0.6597938144329897,0.6597938144329897,234.9,235.06,235.18,233.34,88045276,215.2562,215.4028,215.5127,213.8266,88045276,"Apr 11, 17",-0.28000000000000114,-0.0012
2017-04-12,234.03,234.96,233.77,234.74,SPY,81864436,HISTORICAL_PRICES,SPY,,1648509765000,0.6525208303911877,0.6525208303911877,234.74,234.03,234.96,233.77,81864436,215.1095,214.4589,215.3111,214.2207,81864436,"Apr 12, 17",-1.0300000000000011,-0.0044
2017-04-13,232.51,234.49,232.51,233.64,SPY,92880394,HISTORICAL_PRICES,SPY,,1648509628000,0.6417878830673632,0.6417878830673632,233.64,232.51,234.49,232.51,92880394,214.1015,213.066,214.8804,213.066,92880394,"Apr 13, 17",-1.5200000000000102,-0.0065
2017-04-17,234.57,234.57,232.88,233.11,SPY,68405367,HISTORICAL_PRICES,SPY,,1648509446000,0.6563338511509673,0.6563338511509673,233.11,234.57,234.57,232.88,68405367,213.6158,214.9538,214.9538,213.4051,68405367,"Apr 17, 17",2.0600000000000023,0.0089
2017-04-18,233.87,234.49,233.08,233.72,SPY,83225821,HISTORICAL_PRICES,SPY,,1648509446000,0.651391046462364,0.651391046462364,233.72,233.87,234.49,233.08,83225821,214.1748,214.3123,214.8804,213.5884,83225821,"Apr 18, 17",-0.6999999999999886,-0.003
2017-04-19,233.44,234.95,233.18,234.52,SPY,68699868,HISTORICAL_PRICES,SPY,,1648509489000,0.6483547521536506,0.6483547521536506,234.52,233.44,234.95,233.18,68699868,214.9079,213.9182,215.302,213.68,68699868,"Apr 19, 17",-0.4300000000000068,-0.0018
2017-04-20,235.34,235.845,233.78,234.15,SPY,92572186,HISTORICAL_PRICES,SPY,,1648509712000,0.661770936308431,0.661770936308431,234.15,235.34,235.845,233.78,92572186,214.5689,215.6594,216.1221,214.2298,92572186,"Apr 20, 17",1.9000000000000057,0.0081
2017-04-21,234.59,235.31,234.13,235.25,SPY,110389847,HISTORICAL_PRICES,SPY,,1648509729000,0.6564750741420703,0.6564750741420703,235.25,234.59,235.31,234.13,110389847,215.5769,214.9721,215.6319,214.5505,110389847,"Apr 21, 17",-0.75,-0.0032
2017-04-24,237.17,237.41,234.5628,237.18,SPY,119209877,HISTORICAL_PRICES,SPY,,1648509556000,0.6746928399943509,0.6746928399943509,237.18,237.17,237.41,234.5628,119209877,217.3455,217.3363,217.5563,214.9472,119209877,"Apr 24, 17",2.579999999999984,0.011
2017-04-25,238.55,238.95,237.81,237.91,SPY,76698265,HISTORICAL_PRICES,SPY,,1648509628000,0.6844372263804548,0.6844372263804548,237.91,238.55,238.95,237.81,76698265,218.0144,218.6009,218.9675,217.9228,76698265,"Apr 25, 17",1.3800000000000239,0.0058
2017-04-26,238.4,239.53,238.35,238.51,SPY,84702455,HISTORICAL_PRICES,SPY,,1648509538000,0.6833780539471825,0.6833780539471825,238.51,238.4,239.53,238.35,84702455,218.5643,218.4635,219.499,218.4176,84702455,"Apr 26, 17",-0.15000000000000568,-0.0006
2017-04-27,238.6,238.95,237.98,238.77,SPY,57410326,HISTORICAL_PRICES,SPY,,1648509765000,0.6847902838582121,0.6847902838582121,238.77,238.6,238.95,237.98,57410326,218.8025,218.6467,218.9675,218.0786,57410326,"Apr 27, 17",0.19999999999998863,0.0008
2017-04-28,238.08,238.93,237.93,238.9,SPY,63532845,HISTORICAL_PRICES,SPY,,1648509597000,0.6811184860895354,0.6811184860895354,238.9,238.08,238.93,237.93,63532845,218.9216,218.1702,218.9491,218.0328,63532845,"Apr 28, 17",-0.5199999999999818,-0.0022
2017-05-01,238.68,239.17,238.195,238.68,SPY,66882521,HISTORICAL_PRICES,SPY,,1648509418000,0.685355175822624,0.685355175822624,238.68,238.68,239.17,238.195,66882521,218.72,218.72,219.1691,218.2756,66882521,"May 1, 17",0.5999999999999943,0.0025
2017-05-02,238.77,238.98,238.3,238.84,SPY,57375732,HISTORICAL_PRICES,SPY,,1648509729000,0.6859906792825872,0.6859906792825872,238.84,238.77,238.98,238.3,57375732,218.8667,218.8025,218.995,218.3718,57375732,"May 2, 17",0.09000000000000341,0.0004
2017-05-03,238.48,238.8775,237.7,238.29,SPY,73137731,HISTORICAL_PRICES,SPY,,1648509765000,0.6839429459115943,0.6839429459115943,238.29,238.48,238.8775,237.7,73137731,218.3627,218.5368,218.901,217.822,73137731,"May 3, 17",-0.29000000000002046,-0.0012
2017-05-04,238.76,238.9225,237.78,238.83,SPY,61462732,HISTORICAL_PRICES,SPY,,1648509692000,0.6859200677870356,0.6859200677870356,238.83,238.76,238.9225,237.78,61462732,218.8575,218.7934,218.9423,217.8953,61462732,"May 4, 17",0.28000000000000114,0.0012
2017-05-05,239.7,239.72,238.68,239.19,SPY,62001269,HISTORICAL_PRICES,SPY,,1648509526000,0.6925575483688743,0.6925575483688743,239.19,239.7,239.72,238.68,62001269,219.1874,219.6547,219.6731,218.72,62001269,"May 5, 17",0.9399999999999977,0.0039
2017-05-08,239.66,239.92,239.17,239.75,SPY,48385730,HISTORICAL_PRICES,SPY,,1648509712000,0.6922751023866685,0.6922751023866685,239.75,239.66,239.92,239.17,48385730,219.7006,219.6181,219.8564,219.1691,48385730,"May 8, 17",-0.03999999999999204,-0.0002
2017-05-09,239.44,240.19,239.04,239.96,SPY,51363200,HISTORICAL_PRICES,SPY,,1648509446000,0.690721649484536,0.690721649484536,239.96,239.44,240.19,239.04,51363200,219.893,219.4165,220.1038,219.0499,51363200,"May 9, 17",-0.21999999999999886,-0.0009
2017-05-10,239.87,239.87,239.15,239.39,SPY,54293799,HISTORICAL_PRICES,SPY,,1648509538000,0.6937579437932495,0.6937579437932495,239.39,239.87,239.87,239.15,54293799,219.3707,219.8105,219.8105,219.1507,54293799,"May 10, 17",0.4300000000000068,0.0018
2017-05-11,239.38,239.57,238.13,239.35,SPY,62358346,HISTORICAL_PRICES,SPY,,1648509446000,0.6902979805112271,0.6902979805112271,239.35,239.38,239.57,238.13,62358346,219.334,219.3615,219.5356,218.216,62358346,"May 11, 17",-0.4900000000000091,-0.002
2017-05-12,238.98,239.4273,238.67,239.09,SPY,53912730,HISTORICAL_PRICES,SPY,,1648509446000,0.6874735206891681,0.6874735206891681,239.09,238.98,239.4273,238.67,53912730,219.0958,218.995,219.4049,218.7109,53912730,"May 12, 17",-0.4000000000000057,-0.0017
2017-05-15,240.3,240.44,239.45,239.47,SPY,61918937,HISTORICAL_PRICES,SPY,,1648509785000,0.6967942381019631,0.6967942381019631,239.47,240.3,240.44,239.45,61918937,219.444,220.2046,220.3329,219.4257,61918937,"May 15, 17",1.3200000000000216,0.0055
2017-05-16,240.08,240.67,239.63,240.64,SPY,51241791,HISTORICAL_PRICES,SPY,,1648509556000,0.6952407851998306,0.6952407851998306,240.64,240.08,240.67,239.63,51241791,220.5161,220.003,220.5436,219.5906,51241791,"May 16, 17",-0.21999999999999886,-0.0009
2017-05-17,235.82,238.64,235.75,238.1,SPY,172174107,HISTORICAL_PRICES,SPY,,1648509418000,0.6651602880949018,0.6651602880949018,238.1,235.82,238.64,235.75,172174107,218.1886,216.0992,218.6834,216.0351,172174107,"May 17, 17",-4.260000000000019,-0.0177
2017-05-18,236.77,237.75,235.43,235.73,SPY,107047656,HISTORICAL_PRICES,SPY,,1648509377000,0.6718683801722921,0.6718683801722921,235.73,236.77,237.75,235.43,107047656,216.0167,216.9698,217.8678,215.7418,107047656,"May 18, 17",0.950000000000017,0.004
2017-05-19,238.31,239.08,237.27,237.33,SPY,115011373,HISTORICAL_PRICES,SPY,,1648509628000,0.6827425504872193,0.6827425504872193,237.33,238.31,239.08,237.27,115011373,217.4829,218.381,219.0866,217.428,115011373,"May 19, 17",1.539999999999992,0.0065
2017-05-22,239.52,239.71,238.82,238.9,SPY,61010602,HISTORICAL_PRICES,SPY,,1648509692000,0.6912865414489479,0.6912865414489479,238.9,239.52,239.71,238.82,61010602,218.9216,219.4898,219.6639,218.8483,61010602,"May 22, 17",1.210000000000008,0.0051
2017-05-23,240.05,240.24,239.51,239.95,SPY,48341683,HISTORICAL_PRICES,SPY,,1648509538000,0.6950289507131762,0.6950289507131762,239.95,240.05,240.24,239.51,48341683,219.8838,219.9755,220.1496,219.4806,48341683,"May 23, 17",0.5300000000000011,0.0022
2017-05-24,240.61,240.73,239.93,240.32,SPY,49181099,HISTORICAL_PRICES,SPY,,1648509393000,0.6989831944640588,0.6989831944640588,240.32,240.61,240.73,239.93,49181099,220.2229,220.4886,220.5986,219.8655,49181099,"May 24, 17",0.5600000000000023,0.0023
2017-05-25,241.76,242.08,240.96,241.2,SPY,64071661,HISTORICAL_PRICES,SPY,,1648509628000,0.7071035164524784,0.7071035164524784,241.2,241.76,242.08,240.96,64071661,221.0293,221.5425,221.8357,220.8094,64071661,"May 25, 17",1.1499999999999773,0.0048
2017-05-26,241.71,241.9,241.45,241.54,SPY,46629905,HISTORICAL_PRICES,SPY,,1648509692000,0.7067504589747211,0.7067504589747211,241.54,241.71,241.9,241.45,46629905,221.3409,221.4967,221.6708,221.2584,46629905,"May 26, 17",-0.04999999999998295,-0.0002
2017-05-30,241.5,241.79,241.16,241.34,SPY,35201897,HISTORICAL_PRICES,SPY,,1648509556000,0.70526761756814,0.70526761756814,241.34,241.5,241.79,241.16,35201897,221.1576,221.3042,221.57,220.9927,35201897,"May 30, 17",-0.21000000000000796,-0.0009
2017-05-31,241.44,241.88,240.64,241.84,SPY,91796016,HISTORICAL_PRICES,SPY,,1648509712000,0.7048439485948311,0.7048439485948311,241.84,241.44,241.88,240.64,91796016,221.6158,221.2492,221.6524,220.5161,91796016,"May 31, 17",-0.060000000000002274,-0.0002
2017-06-01,243.36,243.38,241.64,241.97,SPY,68962024,HISTORICAL_PRICES,SPY,,1648509556000,0.7184013557407146,0.7184013557407146,241.97,243.36,243.38,241.64,68962024,221.7349,223.0087,223.027,221.4325,68962024,"Jun 1, 17",1.920000000000016,0.008
2017-06-02,244.17,244.35,243.08,243.42,SPY,88666128,HISTORICAL_PRICES,SPY,,1648509712000,0.724120886880384,0.724120886880384,243.42,244.17,244.35,243.08,88666128,223.0637,223.7509,223.9159,222.7521,88666128,"Jun 2, 17",0.8099999999999739,0.0033
2017-06-05,243.99,244.3,243.76,243.97,SPY,44698825,HISTORICAL_PRICES,SPY,,1648509526000,0.7228498799604576,0.7228498799604576,243.97,243.99,244.3,243.76,44698825,223.5677,223.586,223.8701,223.3752,44698825,"Jun 5, 17",-0.1799999999999784,-0.0007
2017-06-06,243.21,243.98,243.12,243.34,SPY,50375430,HISTORICAL_PRICES,SPY,,1648509786000,0.7173421833074425,0.7173421833074425,243.34,243.21,243.98,243.12,50375430,222.9903,222.8712,223.5768,222.7887,50375430,"Jun 6, 17",-0.7800000000000011,-0.0032
2017-06-07,243.66,243.92,242.83,243.6,SPY,54144311,HISTORICAL_PRICES,SPY,,1648509377000,0.7205197006072588,0.7205197006072588,243.6,243.66,243.92,242.83,54144311,223.2286,223.2836,223.5218,222.523,54144311,"Jun 7, 17",0.44999999999998863,0.0019
2017-06-08,243.78,244.33,243.17,243.77,SPY,65950691,HISTORICAL_PRICES,SPY,,1648509526000,0.7213670385538765,0.7213670385538765,243.77,243.78,244.33,243.17,65950691,223.3844,223.3936,223.8976,222.8346,65950691,"Jun 8, 17",0.12000000000000455,0.0005
2017-06-09,243.41,245.01,241.95,244.09,SPY,132256362,HISTORICAL_PRICES,SPY,,1648509597000,0.7187544132184719,0.7187544132184719,244.09,243.41,245.01,241.95,132256362,223.6776,223.0545,224.5207,221.7166,132256362,"Jun 9, 17",-0.37000000000000455,-0.0015
2017-06-12,243.36,243.42,242.38,243.13,SPY,86108102,HISTORICAL_PRICES,SPY,,1648509786000,0.7184013557407146,0.7184013557407146,243.13,243.36,243.42,242.38,86108102,222.7979,223.0087,223.0637,222.1106,86108102,"Jun 12, 17",-0.04999999999998295,-0.0002
2017-06-13,244.55,244.61,243.5799,243.98,SPY,60066953,HISTORICAL_PRICES,SPY,,1648509786000,0.7268041237113402,0.7268041237113402,243.98,244.55,244.61,243.5799,60066953,223.5768,224.0992,224.1541,223.2102,60066953,"Jun 13, 17",1.1899999999999977,0.0049
2017-06-14,244.24,244.87,243.29,244.86,SPY,78602311,HISTORICAL_PRICES,SPY,,1648509628000,0.7246151673492445,0.7246151673492445,244.86,244.24,244.87,243.29,78602311,224.3832,223.8151,224.3924,222.9445,78602311,"Jun 14, 17",-0.3100000000000023,-0.0013
2017-06-15,243.77,243.91,242.36,242.68,SPY,66464888,HISTORICAL_PRICES,SPY,,1648509489000,0.7212964270583251,0.7212964270583251,242.68,243.77,243.91,242.36,66464888,222.3855,223.3844,223.5127,222.0923,66464888,"Jun 15, 17",-0.46999999999999886,-0.0019
2017-06-16,242.64,242.83,241.6337,242.77,SPY,84553097,HISTORICAL_PRICES,SPY,,1648509786000,0.7133173280610082,0.7133173280610082,242.77,242.64,242.83,241.6337,84553097,223.553,223.4333,223.6083,222.5066,84553097,"Jun 16, 17",-1.1300000000000239,-0.0046
2017-06-19,244.66,244.73,243.48,243.59,SPY,65123802,HISTORICAL_PRICES,SPY,,1648509765000,0.7275808501624064,0.7275808501624064,243.59,244.66,244.73,243.48,65123802,224.3081,225.2934,225.3579,224.2068,65123802,"Jun 19, 17",2.0200000000000102,0.0083
